Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property,ontology_type,cui_is_duplicate
C09BX04,"perindopril, bisoprolol and amlodipine",,,False,C5227836,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C09BX,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
L01FY,Combinations of monoclonal antibodies and antibody drug conjugates,,,False,C5881831,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01F,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
D07AB04,fluocortin,,,False,C3652567,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D07AB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A06AD17,sodium phosphate,,,False,C0074757,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197,http://purl.bioontology.org/ontology/ATC/A06AD,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197,ATC,True
L01FC01,daratumumab,,,False,C2346801,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L01FC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
B01AB12,bemiparin,,,False,C0916062,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B01AB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
J01DB06,cefazedone,,,False,C0054999,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01DB,5.0,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D02BA01,aminobenzoic acid,,,False,C0000473,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T127,http://purl.bioontology.org/ontology/ATC/D02BA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T127,ATC,False
G04BE02,papaverine,,,False,C0030350,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G04BE,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
N03AC03,ethadione,,,False,C0059690,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N03AC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
S01XA24,cenegermin,,,False,C4541383,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/S01XA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
C07CB53,"atenolol and other diuretics, combinations",,,False,C3653178,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C07CB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
M01AX23,tenidap,,,False,C0076092,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/M01AX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
L01FA,CD20 (Clusters of Differentiation 20) inhibitors,,,False,C5577417,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01F,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
L01XX78,navitoclax,,,False,C2975395,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01XX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N06CA,Antidepressants in combination with psycholeptics,,,False,C3653722,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N06C,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
L01XL01,sitimagene ceradenovec,,,False,C2354637,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L01XL,5.0,,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
R03AA,Alpha- and beta-adrenoreceptor agonist inhalants,Alpha- and beta-adrenoreceptor agonists,,False,C3539936,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R03A,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
G03FA13,norgestimate and estrogen,,,False,C3652733,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G03FA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
R05DA20,opium alkaloids and derivative combination cough suppressants,combinations,,False,C3539957,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R05DA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
C01DA54,"methylpropylpropanediol dinitrate, combinations",,,False,C3652845,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C01DA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N04BB01,amantadine,,,False,C0002403,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N04BB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
A07AA51,"neomycin, combinations",,,False,C2222801,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A07AA,5.0,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,ATC,False
N06AG03,toloxatone,,,False,C0076804,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N06AG,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
V01AA20,various allergen extracts,various,,False,C3540765,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/V01AA,5.0,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A09AA03,pepsin,,,False,C0030909,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/A09AA,5.0,,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
J01AA09,rolitetracycline,,,False,C0035823,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01AA,5.0,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,ATC,False
G03DB07,promegestone,,,False,C0033401,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G03DB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,ATC,False
C10BX07,"rosuvastatin, amlodipine and lisinopril",,,False,C3871428,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C10BX,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
A07FA,Antidiarrheal microorganisms,,,False,C3653749,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A07F,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,True
N03AG04,vigabatrin,,,False,C0048044,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/N03AG,5.0,,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
J01EA,"Trimethoprim and derivatives, systemic antibacterials",Trimethoprim and derivatives,,False,C3542958,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J01E,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
J01CA20,Penicillins with extended spectrum combinations,combinations,,False,C3539976,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T195,http://purl.bioontology.org/ontology/ATC/J01CA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T195,ATC,False
J01XE02,nifurtoinol,,,False,C3266849,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J01XE,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
R06,ANTIHISTAMINES FOR SYSTEMIC USE,,,False,C3653763,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R,2.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,True
R06A,ANTIHISTAMINES FOR SYSTEMIC USE,,,False,C3653763,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R06,3.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,True
N06DA05,ipidacrine,,,False,C0051691,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N06DA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
C02LF,Guanidine derivatives and diuretics,,,False,C3653588,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C02L,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
J01CF02,cloxacillin,,,False,C0009077,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01CF,5.0,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,ATC,False
P02BX,Other antitrematodal agents in ATC,Other antitrematodal agents,,False,C3653893,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P02B,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N06DX04,lecanemab,,,False,C5242453,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/N06DX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
N02AA10,papaveretum,,,False,C0030349,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N02AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
P01CD02,acetarsol,,,False,C0050436,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P01CD,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
A03CB04,homatropine methylbromide and psycholeptics,,,False,C3652741,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A03CB,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
L01XX80,imetelstat,,,False,C2746063,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,http://purl.bioontology.org/ontology/ATC/L01XX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,ATC,False
C01BA04,sparteine,,,False,C0037760,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C01BA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
D04AA32,diphenhydramine,,,False,C0012522,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D04AA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
P01BX01,halofantrine,,,False,C0120726,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/P01BX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D03BA52,"collagenase, combinations",,,False,C3652881,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D03BA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
J07BX,Other viral vaccines in ATC,Other viral vaccines,,False,C3653947,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129,http://purl.bioontology.org/ontology/ATC/J07B,4.0,Y,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129,ATC,False
C02LX,Other antihypertensives and diuretics in ATC,Other antihypertensives and diuretics,,False,C3653909,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C02L,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
P01BB,biguanide antimalarials,Biguanides,,False,C0360396,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P01B,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
L01XK02,niraparib,,,False,C2744440,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01XK,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
G03AA08,medroxyprogesterone and ethinylestradiol,,,False,C0717761,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G03AA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,True
J01XX05,methenamine,,,False,C0025638,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01XX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
L04AC09,briakinumab,,,False,C2744325,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L04AC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
P01BB52,chloroquine and proguanil,,,False,C2928241,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P01BB,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
B01AE06,bivalirudin,,,False,C0168273,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/B01AE,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
V03AB06,thiosulfate,,,False,C3848534,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T196,http://purl.bioontology.org/ontology/ATC/V03AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T196,ATC,False
H01AX,Other anterior pituitary lobe hormones and analogues in ATC,Other anterior pituitary lobe hormones and analogues,,False,C3653925,http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/H01A,4.0,Y,http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N06BA14,solriamfetol,,,False,C4726765,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N06BA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N02CA04,methysergide,,,False,C0025842,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N02CA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
V03AB23,acetylcysteine,,,False,C0001047,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/V03AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,True
